age,race,sex,priors_count,c_charge_degree,days_served,two_year_recid
27.0,0.0,1.0,3.0,0.0,0.97,1.0
46.0,1.0,1.0,2.0,0.0,7.55,0.0
28.0,0.0,1.0,2.0,0.0,125.07,0.0
37.0,1.0,1.0,4.0,1.0,82.86,1.0
59.0,0.0,1.0,10.0,0.0,127.13,1.0
23.0,0.0,1.0,3.0,0.0,1.9,1.0
54.0,1.0,1.0,0.0,1.0,-0.19,0.0
21.0,1.0,1.0,1.0,1.0,0.82,0.0
60.0,0.0,1.0,0.0,0.0,218.14,0.0
24.0,0.0,1.0,0.0,0.0,0.96,0.0
38.0,1.0,1.0,0.0,0.0,0.39,0.0
29.0,0.0,1.0,0.0,0.0,72.83,0.0
77.0,0.0,1.0,0.0,1.0,-0.06,0.0
21.0,0.0,1.0,1.0,0.0,20.91,1.0
22.0,1.0,1.0,2.0,0.0,1.3,0.0
21.0,0.0,0.0,2.0,0.0,1.02,1.0
28.0,0.0,1.0,2.0,1.0,0.74,0.0
27.0,0.0,1.0,1.0,0.0,1.29,1.0
24.0,0.0,0.0,2.0,0.0,1.25,0.0
52.0,1.0,1.0,1.0,0.0,0.62,0.0
50.0,1.0,1.0,0.0,0.0,0.84,0.0
53.0,1.0,0.0,6.0,0.0,10.82,1.0
26.0,0.0,1.0,6.0,0.0,1.67,0.0
33.0,0.0,1.0,0.0,0.0,0.28,1.0
21.0,1.0,1.0,2.0,1.0,27.11,0.0
31.0,0.0,1.0,0.0,0.0,0.23,0.0
46.0,1.0,0.0,0.0,0.0,0.06,0.0
22.0,1.0,0.0,2.0,0.0,0.96,0.0
30.0,0.0,1.0,1.0,0.0,21.77,0.0
29.0,1.0,1.0,4.0,1.0,7.0,1.0
43.0,1.0,1.0,2.0,0.0,0.91,0.0
61.0,0.0,1.0,5.0,0.0,12.16,0.0
26.0,0.0,1.0,2.0,1.0,28.93,0.0
22.0,0.0,1.0,1.0,1.0,16.83,1.0
45.0,1.0,0.0,1.0,0.0,1.28,0.0
36.0,1.0,1.0,1.0,0.0,0.3,0.0
23.0,0.0,1.0,6.0,0.0,1.1,1.0
36.0,0.0,1.0,16.0,0.0,0.23,1.0
42.0,0.0,1.0,14.0,0.0,1.73,1.0
51.0,0.0,1.0,1.0,0.0,162.72,0.0
21.0,0.0,1.0,1.0,0.0,13.43,0.0
29.0,0.0,1.0,1.0,1.0,1.98,1.0
23.0,0.0,1.0,1.0,0.0,0.93,0.0
55.0,0.0,1.0,0.0,0.0,0.76,0.0
23.0,0.0,1.0,0.0,0.0,1.85,0.0
37.0,0.0,1.0,2.0,0.0,0.19,0.0
23.0,0.0,1.0,1.0,1.0,0.81,1.0
23.0,1.0,0.0,3.0,0.0,5.73,0.0
50.0,0.0,1.0,11.0,0.0,2.13,0.0
48.0,1.0,1.0,3.0,0.0,0.85,1.0
62.0,0.0,1.0,22.0,0.0,33.26,1.0
27.0,1.0,1.0,1.0,0.0,1.06,0.0
49.0,0.0,0.0,25.0,0.0,9.98,1.0
34.0,0.0,1.0,1.0,0.0,1.62,0.0
27.0,1.0,1.0,0.0,1.0,0.19,1.0
24.0,0.0,0.0,2.0,0.0,3.08,1.0
32.0,1.0,0.0,0.0,0.0,0.9,1.0
52.0,1.0,1.0,0.0,1.0,0.78,0.0
47.0,1.0,1.0,5.0,1.0,4.88,0.0
37.0,0.0,1.0,16.0,0.0,2.1,1.0
28.0,1.0,1.0,0.0,0.0,0.99,1.0
50.0,0.0,1.0,4.0,1.0,2.06,0.0
56.0,0.0,1.0,1.0,0.0,2.9,0.0
21.0,0.0,0.0,1.0,0.0,4.05,0.0
31.0,1.0,1.0,0.0,0.0,77.9,0.0
28.0,0.0,1.0,2.0,0.0,0.77,1.0
37.0,0.0,1.0,6.0,0.0,20.19,1.0
66.0,1.0,1.0,0.0,1.0,1.28,0.0
51.0,0.0,1.0,22.0,0.0,34.75,1.0
26.0,0.0,0.0,0.0,1.0,-0.19,0.0
25.0,0.0,1.0,4.0,0.0,32.88,1.0
26.0,1.0,1.0,1.0,0.0,8.79,1.0
25.0,0.0,0.0,1.0,1.0,0.9,1.0
32.0,0.0,1.0,5.0,1.0,1.01,0.0
29.0,0.0,1.0,5.0,0.0,2.2,0.0
31.0,1.0,1.0,10.0,0.0,1.82,1.0
36.0,0.0,1.0,7.0,0.0,1.93,1.0
20.0,1.0,1.0,0.0,0.0,1.04,0.0
37.0,0.0,1.0,0.0,1.0,2.77,0.0
22.0,0.0,1.0,0.0,0.0,0.71,0.0
61.0,1.0,0.0,8.0,0.0,30.83,1.0
25.0,1.0,0.0,2.0,0.0,181.13,0.0
48.0,0.0,1.0,2.0,0.0,1.24,0.0
21.0,0.0,1.0,0.0,1.0,1.28,1.0
47.0,1.0,1.0,2.0,0.0,6.13,0.0
44.0,1.0,0.0,3.0,0.0,11.21,1.0
39.0,0.0,1.0,6.0,1.0,35.73,1.0
43.0,0.0,1.0,0.0,1.0,1.05,0.0
40.0,0.0,1.0,0.0,0.0,2.32,0.0
22.0,0.0,1.0,0.0,0.0,0.83,1.0
46.0,1.0,1.0,1.0,0.0,0.92,0.0
45.0,0.0,1.0,0.0,0.0,1.1,1.0
34.0,0.0,0.0,14.0,0.0,3.91,0.0
50.0,1.0,0.0,2.0,0.0,0.59,1.0
59.0,1.0,0.0,0.0,1.0,0.22,0.0
35.0,0.0,0.0,0.0,1.0,2.06,1.0
60.0,0.0,1.0,2.0,0.0,0.66,0.0
21.0,0.0,1.0,0.0,0.0,50.16,0.0
37.0,1.0,1.0,0.0,0.0,19.03,0.0
28.0,0.0,1.0,2.0,0.0,1.41,1.0
29.0,0.0,1.0,12.0,0.0,12.22,1.0
34.0,0.0,1.0,0.0,0.0,-0.3,0.0
27.0,0.0,1.0,9.0,0.0,0.71,1.0
28.0,1.0,1.0,1.0,0.0,0.01,1.0
23.0,0.0,1.0,4.0,0.0,3.03,0.0
23.0,0.0,1.0,3.0,1.0,13.05,1.0
22.0,0.0,1.0,1.0,0.0,0.95,1.0
22.0,0.0,1.0,0.0,1.0,2.94,0.0
30.0,1.0,1.0,1.0,0.0,0.93,0.0
29.0,0.0,1.0,0.0,1.0,0.95,1.0
27.0,0.0,1.0,3.0,0.0,0.55,1.0
30.0,1.0,0.0,9.0,0.0,4.59,1.0
21.0,0.0,1.0,1.0,0.0,0.85,1.0
29.0,0.0,1.0,8.0,1.0,1.24,1.0
21.0,0.0,1.0,1.0,0.0,1.0,1.0
21.0,1.0,1.0,1.0,0.0,5.04,1.0
47.0,0.0,1.0,3.0,0.0,39.26,1.0
33.0,1.0,1.0,9.0,0.0,0.23,0.0
24.0,0.0,1.0,0.0,0.0,4.01,0.0
27.0,0.0,1.0,2.0,0.0,83.15,0.0
21.0,0.0,1.0,0.0,0.0,5.02,0.0
44.0,0.0,1.0,2.0,0.0,1.77,0.0
24.0,0.0,0.0,0.0,0.0,0.8,0.0
46.0,0.0,1.0,1.0,1.0,1.0,1.0
48.0,0.0,0.0,0.0,0.0,9.71,1.0
21.0,1.0,1.0,2.0,1.0,8.59,1.0
44.0,0.0,1.0,7.0,0.0,1.34,0.0
51.0,1.0,1.0,3.0,0.0,13.1,1.0
59.0,0.0,0.0,0.0,1.0,0.96,0.0
29.0,1.0,1.0,0.0,1.0,0.93,0.0
36.0,0.0,0.0,4.0,0.0,0.85,1.0
28.0,0.0,1.0,3.0,0.0,0.84,0.0
19.0,0.0,0.0,0.0,1.0,1.19,1.0
31.0,0.0,0.0,0.0,0.0,1.13,0.0
21.0,0.0,1.0,1.0,0.0,59.15,1.0
24.0,0.0,1.0,0.0,0.0,0.9,0.0
35.0,0.0,1.0,0.0,0.0,0.99,0.0
33.0,0.0,1.0,5.0,0.0,0.29,1.0
55.0,1.0,0.0,0.0,0.0,1.06,0.0
29.0,0.0,1.0,3.0,1.0,60.23,1.0
26.0,0.0,1.0,6.0,1.0,1.91,0.0
20.0,0.0,1.0,0.0,0.0,0.58,1.0
25.0,1.0,1.0,9.0,0.0,87.99,1.0
29.0,0.0,1.0,0.0,0.0,0.16,0.0
27.0,1.0,1.0,0.0,0.0,1.72,1.0
49.0,1.0,1.0,8.0,0.0,3.98,1.0
38.0,0.0,0.0,7.0,0.0,39.21,1.0
27.0,1.0,1.0,0.0,1.0,1.01,0.0
49.0,1.0,0.0,1.0,0.0,1.19,0.0
22.0,0.0,1.0,1.0,0.0,6.17,1.0
22.0,0.0,1.0,12.0,0.0,35.26,1.0
26.0,0.0,1.0,7.0,0.0,1.14,0.0
46.0,0.0,1.0,4.0,0.0,8.32,0.0
30.0,0.0,1.0,0.0,1.0,0.86,0.0
45.0,0.0,1.0,38.0,0.0,121.13,1.0
35.0,1.0,1.0,4.0,0.0,31.27,1.0
21.0,1.0,0.0,0.0,0.0,0.81,0.0
45.0,0.0,1.0,16.0,0.0,1.09,0.0
58.0,0.0,0.0,4.0,0.0,1.33,0.0
35.0,1.0,1.0,4.0,0.0,169.9,0.0
27.0,1.0,1.0,8.0,0.0,68.14,0.0
33.0,0.0,1.0,3.0,0.0,0.26,0.0
31.0,0.0,1.0,9.0,1.0,0.92,1.0
22.0,0.0,0.0,0.0,1.0,1.32,0.0
36.0,0.0,1.0,3.0,1.0,2.4,1.0
34.0,0.0,1.0,16.0,0.0,1.01,1.0
51.0,1.0,1.0,4.0,1.0,0.73,0.0
27.0,1.0,1.0,1.0,1.0,21.78,1.0
44.0,1.0,1.0,6.0,0.0,270.02,1.0
22.0,0.0,1.0,6.0,0.0,2.12,1.0
50.0,1.0,1.0,8.0,0.0,11.86,0.0
27.0,1.0,0.0,0.0,1.0,-0.14,1.0
32.0,0.0,0.0,3.0,0.0,0.99,1.0
31.0,1.0,0.0,1.0,1.0,1.2,1.0
34.0,0.0,1.0,2.0,0.0,0.9,1.0
23.0,0.0,1.0,3.0,0.0,53.26,1.0
53.0,1.0,1.0,3.0,0.0,197.93,1.0
27.0,0.0,1.0,6.0,1.0,1.01,0.0
35.0,0.0,1.0,2.0,0.0,5.21,0.0
31.0,1.0,1.0,0.0,0.0,35.32,1.0
67.0,1.0,1.0,0.0,1.0,0.14,0.0
21.0,0.0,0.0,0.0,1.0,1.06,0.0
44.0,1.0,0.0,0.0,1.0,0.97,0.0
21.0,1.0,1.0,3.0,1.0,5.9,0.0
56.0,0.0,1.0,5.0,0.0,12.08,0.0
44.0,1.0,1.0,0.0,1.0,0.95,0.0
22.0,0.0,1.0,0.0,0.0,-0.47,0.0
27.0,1.0,1.0,18.0,0.0,178.96,1.0
36.0,1.0,1.0,6.0,0.0,0.28,0.0
43.0,1.0,1.0,1.0,0.0,69.03,1.0
38.0,0.0,1.0,1.0,0.0,7.81,1.0
30.0,0.0,1.0,5.0,0.0,1.04,1.0
42.0,1.0,0.0,0.0,0.0,0.89,1.0
31.0,0.0,0.0,2.0,0.0,0.89,1.0
30.0,1.0,1.0,4.0,1.0,0.83,1.0
26.0,0.0,1.0,2.0,1.0,0.07,0.0
35.0,0.0,1.0,6.0,0.0,10.87,1.0
21.0,1.0,0.0,0.0,1.0,1.37,1.0
40.0,1.0,1.0,0.0,0.0,8.28,1.0
34.0,0.0,0.0,1.0,1.0,15.82,0.0
38.0,1.0,1.0,5.0,0.0,1.1,0.0
22.0,0.0,1.0,1.0,0.0,43.6,0.0
45.0,1.0,1.0,0.0,0.0,37.02,0.0
35.0,0.0,1.0,7.0,0.0,1.13,1.0
22.0,1.0,1.0,2.0,0.0,3.79,0.0
37.0,1.0,1.0,0.0,0.0,0.14,0.0
24.0,0.0,1.0,2.0,1.0,2.11,1.0
45.0,0.0,1.0,1.0,1.0,0.95,0.0
30.0,0.0,1.0,10.0,0.0,93.73,0.0
31.0,1.0,1.0,9.0,0.0,116.92,1.0
26.0,0.0,1.0,0.0,1.0,0.41,0.0
29.0,1.0,1.0,9.0,0.0,1.88,1.0
25.0,0.0,1.0,5.0,1.0,3.73,1.0
26.0,0.0,1.0,27.0,1.0,10.03,1.0
33.0,0.0,1.0,0.0,0.0,45.01,0.0
32.0,0.0,1.0,22.0,0.0,0.26,1.0
35.0,0.0,1.0,13.0,0.0,0.9,1.0
34.0,0.0,1.0,2.0,0.0,0.86,0.0
47.0,0.0,1.0,1.0,1.0,1.34,0.0
37.0,0.0,0.0,23.0,1.0,-0.45,1.0
34.0,0.0,1.0,1.0,0.0,-0.15,0.0
50.0,1.0,1.0,1.0,0.0,1.73,0.0
22.0,1.0,1.0,0.0,0.0,1.97,0.0
32.0,0.0,1.0,6.0,1.0,2.12,1.0
47.0,1.0,1.0,28.0,0.0,33.9,1.0
20.0,0.0,1.0,0.0,0.0,209.17,1.0
36.0,1.0,1.0,4.0,0.0,1.16,1.0
31.0,0.0,1.0,6.0,0.0,41.05,0.0
43.0,1.0,0.0,0.0,0.0,0.96,0.0
27.0,0.0,1.0,21.0,0.0,35.02,1.0
20.0,0.0,1.0,0.0,0.0,0.91,1.0
25.0,1.0,1.0,9.0,0.0,1.0,1.0
21.0,0.0,1.0,1.0,0.0,2.13,0.0
33.0,1.0,0.0,4.0,1.0,11.15,1.0
33.0,0.0,0.0,3.0,1.0,4.86,1.0
31.0,1.0,1.0,1.0,0.0,0.25,1.0
41.0,1.0,1.0,1.0,1.0,2.12,1.0
27.0,0.0,1.0,7.0,0.0,4.06,1.0
24.0,1.0,1.0,0.0,0.0,3.0,0.0
23.0,0.0,1.0,4.0,0.0,0.98,1.0
42.0,0.0,1.0,0.0,0.0,7.05,1.0
26.0,0.0,1.0,1.0,1.0,13.07,1.0
28.0,1.0,1.0,2.0,1.0,1.19,0.0
28.0,0.0,1.0,7.0,0.0,1.82,0.0
31.0,0.0,1.0,2.0,0.0,3.08,1.0
51.0,0.0,1.0,19.0,0.0,13.21,0.0
32.0,0.0,1.0,1.0,0.0,-0.25,0.0
28.0,0.0,0.0,4.0,0.0,2.03,1.0
25.0,0.0,0.0,5.0,1.0,47.34,1.0
36.0,0.0,1.0,6.0,0.0,84.3,0.0
65.0,0.0,1.0,2.0,1.0,5.16,1.0
22.0,0.0,1.0,1.0,0.0,0.04,1.0
31.0,0.0,1.0,5.0,1.0,0.92,0.0
61.0,1.0,0.0,1.0,1.0,-0.16,0.0
30.0,0.0,0.0,0.0,1.0,0.61,0.0
22.0,0.0,1.0,2.0,0.0,1.85,1.0
33.0,0.0,1.0,21.0,1.0,6.14,1.0
30.0,0.0,1.0,6.0,0.0,1.2,1.0
21.0,0.0,1.0,1.0,0.0,5.87,1.0
43.0,0.0,1.0,1.0,0.0,31.7,1.0
27.0,0.0,1.0,0.0,1.0,1.13,0.0
25.0,0.0,1.0,3.0,0.0,2.07,1.0
47.0,0.0,1.0,13.0,0.0,0.33,1.0
37.0,1.0,1.0,3.0,0.0,38.97,0.0
51.0,0.0,1.0,2.0,1.0,1.14,0.0
36.0,1.0,1.0,1.0,0.0,2.32,1.0
46.0,1.0,1.0,0.0,0.0,0.81,0.0
21.0,0.0,1.0,3.0,0.0,0.87,1.0
38.0,1.0,1.0,2.0,0.0,9.22,1.0
41.0,0.0,1.0,19.0,0.0,48.42,1.0
59.0,0.0,1.0,8.0,0.0,8.83,1.0
25.0,0.0,1.0,1.0,1.0,0.25,0.0
30.0,0.0,1.0,1.0,1.0,4.47,0.0
20.0,0.0,1.0,2.0,0.0,0.99,1.0
27.0,0.0,1.0,2.0,0.0,0.85,0.0
27.0,0.0,1.0,10.0,0.0,1.15,1.0
24.0,1.0,0.0,0.0,1.0,0.6,1.0
29.0,0.0,1.0,0.0,1.0,0.64,0.0
29.0,0.0,1.0,10.0,0.0,23.09,1.0
29.0,1.0,1.0,0.0,1.0,1.0,1.0
22.0,0.0,1.0,0.0,1.0,0.88,1.0
40.0,0.0,0.0,4.0,1.0,1.22,0.0
37.0,0.0,1.0,18.0,1.0,1.08,0.0
31.0,0.0,0.0,0.0,1.0,-0.01,0.0
26.0,1.0,1.0,1.0,0.0,3.03,1.0
56.0,0.0,1.0,3.0,1.0,14.86,0.0
20.0,0.0,1.0,1.0,0.0,0.88,1.0
29.0,0.0,1.0,8.0,0.0,2.78,1.0
23.0,0.0,0.0,0.0,1.0,0.9,0.0
59.0,0.0,1.0,4.0,0.0,1.02,1.0
36.0,0.0,1.0,1.0,0.0,31.13,1.0
25.0,1.0,1.0,2.0,1.0,1.02,1.0
56.0,1.0,0.0,0.0,1.0,0.73,0.0
52.0,0.0,0.0,0.0,0.0,2.42,0.0
22.0,1.0,1.0,0.0,0.0,0.99,0.0
42.0,0.0,1.0,0.0,1.0,-0.1,0.0
38.0,1.0,1.0,10.0,0.0,0.73,1.0
30.0,1.0,0.0,1.0,1.0,0.19,0.0
31.0,1.0,0.0,2.0,1.0,117.12,0.0
47.0,0.0,1.0,0.0,1.0,3.16,0.0
35.0,1.0,1.0,3.0,1.0,9.84,1.0
23.0,0.0,1.0,2.0,1.0,5.23,0.0
31.0,0.0,0.0,14.0,0.0,1.81,0.0
25.0,0.0,0.0,2.0,0.0,0.59,1.0
24.0,0.0,0.0,1.0,0.0,0.92,1.0
43.0,1.0,1.0,4.0,0.0,47.85,0.0
26.0,0.0,1.0,9.0,0.0,2.1,1.0
43.0,1.0,1.0,1.0,1.0,1.23,0.0
40.0,0.0,1.0,5.0,0.0,30.36,1.0
21.0,0.0,1.0,1.0,0.0,156.78,0.0
19.0,0.0,1.0,1.0,0.0,-0.09,1.0
34.0,1.0,1.0,0.0,0.0,28.06,0.0
30.0,0.0,0.0,4.0,0.0,1.03,0.0
26.0,0.0,1.0,0.0,1.0,1.1,0.0
29.0,1.0,1.0,1.0,1.0,0.75,0.0
25.0,0.0,0.0,1.0,0.0,0.92,0.0
31.0,0.0,1.0,10.0,0.0,181.92,1.0
32.0,0.0,0.0,0.0,1.0,0.26,1.0
28.0,0.0,1.0,10.0,0.0,0.13,0.0
54.0,0.0,1.0,1.0,0.0,0.93,0.0
24.0,0.0,1.0,0.0,0.0,-0.47,0.0
28.0,0.0,1.0,9.0,0.0,43.34,1.0
27.0,0.0,1.0,3.0,0.0,0.86,0.0
33.0,0.0,1.0,1.0,0.0,1.92,0.0
45.0,0.0,1.0,12.0,1.0,3.82,1.0
40.0,1.0,1.0,0.0,1.0,-0.15,0.0
60.0,1.0,0.0,0.0,0.0,13.32,0.0
55.0,1.0,0.0,0.0,1.0,1.0,0.0
28.0,0.0,1.0,1.0,0.0,15.91,0.0
33.0,0.0,1.0,1.0,1.0,1.12,1.0
22.0,1.0,0.0,1.0,0.0,1.96,0.0
35.0,0.0,1.0,0.0,0.0,1.03,0.0
26.0,1.0,0.0,1.0,0.0,0.29,1.0
29.0,0.0,1.0,13.0,0.0,1.69,1.0
47.0,0.0,1.0,1.0,0.0,49.81,0.0
56.0,1.0,1.0,0.0,1.0,0.38,0.0
36.0,0.0,1.0,5.0,1.0,19.37,1.0
23.0,0.0,0.0,1.0,0.0,1.24,0.0
23.0,1.0,1.0,3.0,1.0,35.83,1.0
34.0,0.0,1.0,6.0,0.0,13.99,1.0
22.0,0.0,1.0,6.0,0.0,1.0,0.0
29.0,0.0,1.0,8.0,0.0,13.89,1.0
28.0,0.0,1.0,2.0,0.0,31.2,0.0
25.0,0.0,1.0,0.0,1.0,0.71,0.0
31.0,0.0,0.0,10.0,0.0,1.24,0.0
53.0,0.0,0.0,3.0,0.0,2.31,0.0
40.0,1.0,1.0,0.0,1.0,29.89,1.0
25.0,0.0,1.0,0.0,0.0,0.19,0.0
31.0,0.0,0.0,0.0,1.0,4.14,0.0
25.0,0.0,1.0,7.0,0.0,127.21,1.0
29.0,0.0,1.0,2.0,0.0,1.49,1.0
38.0,0.0,1.0,8.0,1.0,15.87,0.0
37.0,0.0,1.0,6.0,0.0,0.9,1.0
52.0,0.0,0.0,3.0,0.0,0.21,0.0
24.0,0.0,1.0,0.0,1.0,1.31,0.0
40.0,1.0,0.0,0.0,0.0,0.1,0.0
33.0,1.0,0.0,2.0,0.0,43.16,1.0
51.0,1.0,1.0,8.0,0.0,1.24,1.0
36.0,0.0,0.0,13.0,0.0,33.28,1.0
21.0,0.0,1.0,0.0,0.0,1.05,0.0
60.0,1.0,0.0,0.0,0.0,1.06,1.0
35.0,0.0,1.0,7.0,0.0,1.16,0.0
51.0,0.0,1.0,0.0,0.0,2.32,1.0
28.0,1.0,1.0,1.0,1.0,0.9,0.0
29.0,1.0,1.0,2.0,1.0,1.99,0.0
22.0,0.0,1.0,13.0,0.0,0.92,1.0
28.0,0.0,1.0,6.0,1.0,1.28,1.0
51.0,0.0,1.0,0.0,1.0,5.82,0.0
35.0,0.0,1.0,1.0,1.0,1.58,0.0
25.0,0.0,1.0,7.0,1.0,3.08,1.0
21.0,1.0,1.0,1.0,0.0,0.72,0.0
23.0,1.0,0.0,2.0,1.0,0.89,0.0
29.0,0.0,1.0,1.0,1.0,99.4,1.0
32.0,0.0,1.0,1.0,1.0,3.98,1.0
23.0,0.0,1.0,0.0,0.0,2.05,0.0
40.0,0.0,0.0,2.0,1.0,100.88,0.0
28.0,1.0,1.0,1.0,1.0,0.89,1.0
31.0,1.0,1.0,0.0,0.0,30.98,1.0
23.0,1.0,1.0,3.0,0.0,9.07,1.0
36.0,0.0,1.0,1.0,1.0,0.11,0.0
37.0,1.0,1.0,2.0,1.0,12.11,0.0
30.0,0.0,1.0,0.0,1.0,0.27,0.0
29.0,0.0,1.0,0.0,1.0,1.18,0.0
24.0,0.0,1.0,17.0,0.0,130.04,1.0
23.0,1.0,1.0,0.0,0.0,1.05,0.0
67.0,0.0,0.0,0.0,0.0,1.92,0.0
41.0,1.0,1.0,14.0,0.0,6.3,1.0
32.0,1.0,1.0,3.0,0.0,86.13,0.0
24.0,0.0,1.0,5.0,0.0,6.79,1.0
26.0,1.0,1.0,3.0,0.0,0.9,1.0
37.0,0.0,1.0,0.0,1.0,0.74,0.0
52.0,1.0,0.0,6.0,0.0,6.88,0.0
24.0,0.0,1.0,4.0,0.0,4.87,0.0
21.0,0.0,0.0,1.0,0.0,0.8,1.0
27.0,1.0,0.0,0.0,0.0,2.31,1.0
28.0,1.0,0.0,0.0,1.0,0.24,0.0
58.0,1.0,1.0,1.0,0.0,79.95,0.0
57.0,0.0,1.0,0.0,0.0,0.79,1.0
42.0,0.0,1.0,0.0,0.0,33.93,1.0
23.0,0.0,1.0,3.0,0.0,0.25,1.0
42.0,0.0,1.0,1.0,0.0,0.66,0.0
30.0,0.0,1.0,8.0,0.0,1.72,1.0
24.0,1.0,1.0,0.0,0.0,1.23,0.0
47.0,1.0,1.0,0.0,1.0,1.33,0.0
26.0,0.0,1.0,3.0,0.0,47.09,1.0
22.0,0.0,1.0,1.0,0.0,0.84,0.0
51.0,0.0,1.0,0.0,1.0,30.23,1.0
25.0,0.0,1.0,0.0,0.0,-0.21,1.0
46.0,0.0,1.0,10.0,0.0,9.75,1.0
22.0,0.0,0.0,1.0,0.0,1.05,1.0
31.0,0.0,1.0,3.0,0.0,-0.16,1.0
40.0,0.0,1.0,11.0,1.0,0.18,1.0
25.0,1.0,1.0,5.0,1.0,10.0,0.0
33.0,0.0,1.0,8.0,1.0,0.75,1.0
33.0,0.0,1.0,14.0,0.0,1.85,1.0
36.0,0.0,1.0,7.0,0.0,0.82,1.0
62.0,1.0,1.0,0.0,1.0,2.04,0.0
20.0,0.0,0.0,0.0,0.0,0.92,0.0
19.0,0.0,1.0,1.0,0.0,1.16,1.0
24.0,0.0,1.0,3.0,0.0,0.94,1.0
22.0,0.0,0.0,0.0,0.0,0.71,1.0
40.0,0.0,1.0,1.0,0.0,0.29,1.0
30.0,0.0,1.0,9.0,0.0,196.11,1.0
28.0,0.0,1.0,1.0,0.0,5.21,1.0
24.0,0.0,1.0,1.0,1.0,13.82,1.0
39.0,1.0,1.0,16.0,0.0,35.23,1.0
25.0,1.0,1.0,0.0,0.0,0.0,0.0
32.0,1.0,1.0,15.0,0.0,70.9,1.0
21.0,1.0,0.0,0.0,0.0,2.17,0.0
43.0,1.0,1.0,5.0,0.0,0.72,0.0
27.0,1.0,1.0,0.0,1.0,0.89,0.0
29.0,0.0,1.0,4.0,0.0,80.08,0.0
59.0,1.0,1.0,0.0,1.0,1.26,0.0
28.0,0.0,1.0,16.0,0.0,1.16,1.0
26.0,0.0,1.0,5.0,1.0,1.11,0.0
20.0,0.0,1.0,2.0,0.0,1.14,1.0
38.0,0.0,1.0,8.0,1.0,9.82,1.0
43.0,0.0,1.0,6.0,1.0,0.9,1.0
31.0,1.0,1.0,0.0,1.0,0.98,0.0
31.0,0.0,1.0,9.0,0.0,0.96,1.0
22.0,0.0,1.0,0.0,1.0,0.91,1.0
56.0,1.0,1.0,3.0,0.0,191.22,0.0
27.0,1.0,1.0,2.0,0.0,0.87,1.0
24.0,0.0,0.0,0.0,0.0,0.79,0.0
41.0,1.0,0.0,1.0,1.0,29.13,0.0
24.0,0.0,1.0,1.0,1.0,1.2,0.0
34.0,1.0,1.0,0.0,0.0,0.83,0.0
26.0,0.0,1.0,5.0,0.0,1.14,0.0
22.0,0.0,1.0,1.0,1.0,1.91,0.0
31.0,0.0,0.0,3.0,1.0,0.54,1.0
26.0,1.0,1.0,1.0,0.0,0.76,1.0
56.0,1.0,1.0,0.0,1.0,0.98,0.0
23.0,0.0,1.0,1.0,0.0,2.26,1.0
50.0,1.0,1.0,2.0,0.0,9.09,1.0
24.0,0.0,1.0,1.0,0.0,57.87,1.0
39.0,1.0,1.0,0.0,1.0,0.21,0.0
32.0,0.0,1.0,4.0,0.0,108.02,0.0
45.0,1.0,1.0,0.0,1.0,1.08,0.0
24.0,0.0,0.0,1.0,0.0,3.78,0.0
41.0,1.0,1.0,0.0,0.0,3.95,0.0
42.0,0.0,1.0,5.0,0.0,2.97,0.0
36.0,0.0,1.0,14.0,0.0,2.09,1.0
22.0,0.0,1.0,1.0,0.0,1.1,0.0
25.0,1.0,1.0,2.0,0.0,29.04,0.0
41.0,0.0,1.0,8.0,0.0,1.26,1.0
23.0,0.0,1.0,0.0,0.0,0.78,0.0
35.0,0.0,1.0,2.0,1.0,1.21,0.0
23.0,0.0,1.0,0.0,1.0,12.93,0.0
36.0,1.0,0.0,3.0,0.0,1.08,1.0
45.0,1.0,1.0,1.0,0.0,27.65,1.0
22.0,0.0,1.0,0.0,0.0,32.93,1.0
29.0,0.0,1.0,2.0,0.0,27.07,0.0
29.0,0.0,0.0,0.0,0.0,2.97,0.0
22.0,0.0,1.0,0.0,0.0,0.88,1.0
22.0,0.0,1.0,0.0,0.0,1.11,0.0
24.0,0.0,1.0,0.0,1.0,1.83,1.0
28.0,0.0,1.0,5.0,0.0,170.95,1.0
31.0,0.0,1.0,4.0,1.0,1.02,1.0
28.0,0.0,1.0,0.0,0.0,1.01,0.0
33.0,1.0,0.0,1.0,1.0,0.71,0.0
37.0,1.0,1.0,0.0,1.0,0.9,0.0
29.0,1.0,1.0,0.0,0.0,0.86,0.0
37.0,0.0,1.0,0.0,0.0,0.69,1.0
32.0,0.0,1.0,1.0,0.0,0.9,0.0
41.0,1.0,1.0,11.0,0.0,118.09,1.0
34.0,0.0,1.0,15.0,0.0,6.24,0.0
38.0,0.0,1.0,11.0,0.0,18.05,0.0
28.0,0.0,1.0,6.0,0.0,0.96,0.0
43.0,1.0,1.0,0.0,1.0,0.76,0.0
49.0,1.0,1.0,4.0,1.0,4.29,0.0
35.0,0.0,1.0,13.0,0.0,0.9,0.0
53.0,1.0,0.0,0.0,1.0,0.17,0.0
26.0,0.0,1.0,5.0,0.0,3.14,1.0
41.0,0.0,1.0,9.0,1.0,0.99,0.0
21.0,0.0,1.0,0.0,1.0,1.12,1.0
36.0,0.0,0.0,0.0,1.0,0.2,0.0
22.0,0.0,1.0,0.0,1.0,2.17,0.0
39.0,1.0,0.0,0.0,1.0,0.26,0.0
